序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2656,603983,丸美生物,26.66,0.0,0.0,11914.0,31714530.0,2.06,26.85,26.3,26.5,26.66,0.81,0.3,32.88,3.22,10690660000.0,10690660000.0,0.0,-0.07,-18.27,-19.58
2657,688728,格科微,13.15,0.0,0.0,75200.0,97846214.0,3.04,13.21,12.81,13.0,13.15,0.72,0.3,678.9,4.35,34197714671.0,32860366325.0,0.0,0.0,-13.03,-11.98
2658,301314,科瑞思,45.54,0.0,0.0,5905.0,26638212.02,2.28,45.64,44.6,45.06,45.54,0.55,3.23,180.95,2.4,2516085000.0,831440265.0,0.09,0.09,9.03,8.38
2659,002966,苏州银行,8.34,0.0,0.0,193291.0,160960886.0,1.2,8.37,8.27,8.32,8.34,0.52,0.44,6.25,0.74,37285321172.0,36664483340.0,0.12,0.12,-0.36,0.6
2660,003032,*ST传智,6.3,0.0,0.0,33662.0,21101396.0,2.7,6.36,6.19,6.2,6.3,0.77,1.22,-223.37,2.02,2535419250.0,1740185276.0,0.16,0.16,0.32,-1.1
2661,603968,醋化股份,12.93,0.0,0.0,36389.0,46980113.0,2.55,13.06,12.73,12.79,12.93,0.5,1.78,-81.84,1.46,2643926400.0,2643926400.0,0.0,-0.08,14.73,15.76
2662,600138,中青旅,9.19,0.0,0.0,47457.0,43406640.0,1.63,9.2,9.05,9.06,9.19,0.6,0.66,79.3,1.05,6652089600.0,6652089600.0,0.11,0.0,-9.9,-6.98
2663,002500,山西证券,5.6,0.0,0.0,168969.0,93979455.5,1.96,5.61,5.5,5.55,5.6,0.75,0.47,20.6,1.1,20102720663.0,20102720663.0,-0.18,-0.18,-8.05,-6.51
2664,002251,步步高,4.33,0.0,0.0,277910.0,119699121.0,2.31,4.35,4.25,4.27,4.33,0.54,1.29,38.72,1.42,11642069653.0,9320204275.0,-0.23,0.0,-23.77,-18.46
2665,600095,湘财股份,9.4,0.0,0.0,179310.0,168370275.0,2.13,9.47,9.27,9.29,9.4,0.89,0.63,57.91,2.19,26876364784.0,26876364784.0,0.21,0.11,-15.92,-15.01
2666,600100,同方股份,7.99,0.0,0.0,340929.0,268370250.0,3.75,8.02,7.72,7.88,7.99,0.78,1.02,60.94,1.66,26768878727.0,26768878727.0,0.13,0.13,-4.77,-10.43
2667,000926,福星股份,2.11,0.0,0.0,198917.0,41532939.8,3.79,2.12,2.04,2.08,2.11,0.77,1.26,-2.91,0.39,3361155673.0,3319471296.0,0.48,0.0,-9.05,-6.22
2668,300352,北信源,6.33,0.0,0.0,435525.0,269689696.13,5.37,6.39,6.05,6.21,6.33,0.86,3.41,-41.43,7.45,9177386471.0,8080946883.0,0.16,0.0,5.68,3.26
2669,600518,康美药业,1.76,0.0,0.0,1828200.0,320203780.0,2.27,1.77,1.73,1.74,1.76,1.14,1.32,1395.33,3.39,24338858174.0,24327339851.0,-0.56,-0.56,-8.81,-7.85
2670,002778,中晟高科,19.43,0.0,0.0,17290.0,33403700.0,2.01,19.49,19.1,19.21,19.43,0.66,1.4,28.85,7.67,2423956619.0,2398220418.0,0.05,-0.05,-7.52,-8.09
2671,601860,紫金银行,2.76,0.0,0.0,322363.0,88777390.0,1.81,2.78,2.73,2.74,2.76,0.47,0.91,6.29,0.5,10104372398.0,9802383366.0,0.0,-0.36,1.85,1.85
2672,000553,安道麦A,6.48,0.0,0.0,379566.0,246267833.43,4.32,6.63,6.35,6.46,6.48,2.56,1.74,-14.44,0.86,15097180244.0,14107426307.0,0.31,0.47,9.46,18.25
2673,920571,国航远洋,10.46,0.0,0.0,148591.0,156258913.21,4.21,10.79,10.35,10.64,10.46,0.57,5.28,205.01,4.3,5809561958.0,2943746148.0,0.19,0.19,3.77,6.3
2674,300275,梅安森,10.91,0.0,0.0,33772.0,36579021.6,2.38,10.94,10.68,10.75,10.91,0.55,1.24,63.65,3.56,3360335292.0,2961644452.0,0.09,-0.09,-14.5,-18.03
2675,300283,温州宏丰,7.62,0.0,0.0,123093.0,93040786.0,2.76,7.66,7.45,7.48,7.62,0.79,3.35,240.93,3.31,3786974052.0,2798204985.0,0.0,-0.13,-0.52,1.2
2676,000795,英洛华,8.76,0.0,0.0,97919.0,85373283.47,2.05,8.8,8.62,8.67,8.76,0.7,0.86,39.73,3.75,9931072742.0,9931057964.0,0.0,0.11,-11.07,-12.14
2677,300278,华昌达,4.66,0.0,0.0,115482.0,53338530.0,2.15,4.66,4.56,4.6,4.66,0.57,0.82,414.74,3.74,6588711127.0,6568014539.0,0.43,0.0,-21.02,-23.61
2678,605358,立昂微,33.43,0.0,0.0,80280.0,265943796.0,3.32,33.66,32.55,32.76,33.43,0.75,1.2,-155.92,3.2,22444146348.0,22444146348.0,-0.24,-0.27,-10.4,-3.99
2679,920076,国亮新材,21.27,0.0,0.0,5574.0,11735122.19,3.9,21.49,20.66,20.97,21.27,0.92,2.82,22.03,1.74,1778905624.0,420325340.0,0.05,0.05,97.68,97.68
2680,603848,好太太,15.49,0.0,0.0,17679.0,27346211.0,2.13,15.57,15.24,15.35,15.49,0.89,0.44,32.64,2.49,6233276855.0,6233276855.0,-0.13,-0.19,-16.45,-15.22
2681,601099,太平洋,3.77,0.0,0.0,635659.0,237721183.0,1.86,3.77,3.7,3.74,3.77,0.74,0.93,78.46,2.58,25697512715.0,25697512715.0,0.27,0.0,-8.72,-8.27
2682,002521,齐峰新材,7.95,0.0,0.0,30736.0,24227457.0,2.14,7.97,7.8,7.95,7.95,0.53,0.73,32.62,1.14,4452485348.0,3326342288.0,0.0,0.13,-6.03,-4.45
2683,002523,天桥起重,4.05,0.0,0.0,140953.0,56563271.0,2.72,4.07,3.96,3.99,4.05,0.64,1.0,50.5,2.29,5737395240.0,5716747866.0,0.0,-0.25,-5.15,-5.59
2684,688389,普门科技,12.39,0.0,0.0,21182.0,26202331.0,2.1,12.47,12.21,12.22,12.39,0.79,0.49,28.53,2.51,5308938195.0,5308938195.0,-0.32,-0.16,-6.14,-4.55
2685,688184,ST帕瓦,9.91,0.0,0.0,4740.0,4679172.0,1.72,9.95,9.78,9.83,9.91,0.85,0.47,-2.26,1.46,1576160864.0,995831264.0,-0.1,-0.2,4.54,6.79
2686,688687,凯因科技,20.23,0.0,0.0,29774.0,60406554.0,2.47,20.52,20.02,20.1,20.23,1.07,1.74,116.71,2.0,3458205657.0,3458205657.0,-0.1,-0.1,-20.95,-18.82
2687,300311,ST任子行,5.19,0.0,0.0,64371.0,33244867.67,2.31,5.22,5.1,5.12,5.19,0.6,1.2,-34.06,5.91,3496140479.0,2789153193.0,-0.19,0.0,16.89,16.89
2688,002269,美邦服饰,1.69,0.0,0.0,440681.0,73937520.93,2.96,1.7,1.65,1.67,1.69,0.73,1.75,-46.16,22.59,4246125000.0,4246125000.0,-0.59,0.0,-12.89,-10.58
2689,002649,博彦科技,11.59,0.0,0.0,71391.0,81808543.56,3.11,11.62,11.26,11.44,11.59,0.73,1.3,27.78,1.6,6784143126.0,6357617658.0,-0.09,-0.09,-9.88,-12.13
2690,600425,青松建化,4.15,0.0,0.0,327251.0,135284455.0,3.37,4.21,4.07,4.1,4.15,1.25,2.04,24.1,1.03,6659520384.0,6659520384.0,0.0,0.0,-3.04,-0.24
2691,002123,梦网科技,10.04,0.0,0.0,104949.0,103998779.62,3.29,10.06,9.73,9.91,10.04,0.75,1.46,-104.09,4.68,8086432764.0,7229500471.0,0.0,0.0,-21.25,-17.43
2692,920396,常辅股份,30.8,0.0,0.0,11624.0,35555318.32,3.34,31.08,30.05,30.48,30.8,0.76,2.27,54.45,6.12,2224410989.0,1580309592.0,-0.1,-0.1,-8.88,-5.84
2693,920414,欧普泰,12.68,0.0,0.0,29692.0,37029839.57,4.81,12.79,12.18,12.36,12.68,0.4,5.29,-63.88,3.65,1011206808.0,711063803.0,-0.39,-0.39,8.75,12.71
2694,000717,中南股份,2.53,0.0,0.0,272522.0,68283429.0,3.16,2.54,2.46,2.5,2.53,0.63,1.12,-68.4,0.78,6132329343.0,6131609241.0,0.4,0.4,-3.44,-2.32
2695,000680,山推股份,11.66,0.0,0.0,194176.0,224301972.0,3.77,11.78,11.34,11.51,11.66,0.6,1.48,14.44,2.83,17491662856.0,15329151940.0,0.17,0.26,5.62,-2.59
2696,600839,四川长虹,8.73,0.0,0.0,391098.0,338567151.0,2.18,8.75,8.56,8.59,8.73,0.73,0.85,29.99,2.61,40299812058.0,40288588849.0,-0.11,-0.11,-4.07,-4.07
2697,300081,恒信东方,4.71,0.0,0.0,109201.0,50880010.32,3.82,4.74,4.56,4.65,4.71,0.72,1.81,-14.11,2.68,2848586414.0,2848155096.0,-0.21,-0.21,-12.94,-9.25
2698,300284,苏交科,6.49,0.0,0.0,59692.0,38418264.2,2.62,6.52,6.35,6.43,6.49,0.64,0.5,77.77,0.97,8195752253.0,7770816810.0,-0.15,0.0,-16.58,-17.64
2699,300257,开山股份,28.92,0.0,0.0,123391.0,353385689.38,4.56,29.34,28.02,28.8,28.92,0.96,1.29,70.88,4.35,28735924721.0,27609640584.0,0.14,0.07,107.02,105.84
2700,600327,大东方,3.97,0.0,0.0,76114.0,30031864.0,2.52,3.99,3.89,3.92,3.97,0.56,0.86,47.33,1.11,3512574686.0,3512574686.0,0.0,-0.25,-27.29,-19.8
2701,300231,银信科技,12.03,0.0,0.0,448736.0,514381398.36,11.22,12.08,10.73,11.77,12.03,1.05,10.1,76.09,3.29,5344830342.0,5344555878.0,-0.08,-0.17,17.37,14.25
2702,600221,海航控股,1.46,0.0,0.0,2263473.0,326445124.0,2.05,1.46,1.43,1.43,1.46,0.65,0.53,16.63,11.72,63094823501.0,62554451802.0,0.0,0.0,-18.44,-19.34
2703,301213,观想科技,67.75,0.0,0.0,8687.0,58856466.45,3.51,68.56,66.18,66.2,67.75,0.49,1.68,5327.37,6.91,5419999932.0,3503423570.0,0.03,-0.03,-1.88,-1.88
2704,300067,安诺其,4.39,0.0,0.0,159080.0,69061925.0,3.19,4.4,4.26,4.31,4.39,0.64,1.7,-102.88,2.03,5067704380.0,4115553360.0,0.23,-0.23,-13.07,-12.2
2705,300755,华致酒行,13.06,0.0,0.0,25281.0,32836877.96,2.6,13.17,12.83,12.95,13.06,0.91,0.61,-20.54,1.86,5443387104.0,5438783193.0,-0.08,-0.08,-29.86,-25.88
2706,600903,贵州燃气,6.52,0.0,0.0,93215.0,60788771.0,1.99,6.6,6.47,6.52,6.52,0.7,0.81,127.49,2.5,7498061340.0,7498061340.0,-0.15,0.0,-2.98,-1.36
2707,001236,弘业期货,9.79,0.0,0.0,86255.0,83900648.0,2.76,9.83,9.56,9.68,9.79,0.51,1.14,3540.95,5.28,9866144447.0,7421581447.0,-0.1,-0.1,-8.08,-7.64
2708,600606,绿地控股,1.52,0.0,0.0,612378.0,92479786.0,2.63,1.53,1.49,1.51,1.52,0.94,0.44,-2.39,0.37,21362411837.0,21362411837.0,0.0,0.0,-8.43,-8.43
2709,301626,苏州天脉,257.0,0.0,0.0,26034.0,657220341.2,6.06,260.92,245.35,254.01,257.0,0.94,4.95,156.4,18.88,29729760000.0,13523082486.0,0.04,-0.07,31.83,37.95
2710,600496,精工钢构,3.99,0.0,0.0,166677.0,66235741.0,2.51,4.02,3.92,3.95,3.99,0.74,0.84,10.1,0.86,7940598610.0,7940598610.0,0.0,-0.25,-6.78,-3.86
2711,300647,超频三,6.14,0.0,0.0,65261.0,39803363.0,2.61,6.17,6.01,6.1,6.14,0.57,1.43,963.21,4.9,2807951087.0,2803782758.0,-0.16,-0.32,-10.63,-10.89
2712,601113,华鼎股份,4.31,0.0,0.0,76655.0,32946036.0,2.32,4.35,4.25,4.28,4.31,0.69,0.69,19.01,1.2,4758896094.0,4758896094.0,-0.23,-0.23,-2.71,-7.91
2713,002898,*ST赛隆,11.51,0.0,0.0,10070.0,11549130.84,4.0,11.71,11.25,11.45,11.51,1.35,0.99,-37.61,4.4,2025760000.0,1165532077.0,-0.6,-0.69,-13.78,-15.49
2714,002899,英派斯,28.8,0.0,0.0,13227.0,38070791.0,2.5,29.07,28.35,28.35,28.8,0.4,0.89,62.9,2.44,4256552909.0,4256552909.0,0.0,-0.17,10.13,5.22
2715,300441,鲍斯股份,7.13,0.0,0.0,38397.0,27158831.44,2.24,7.16,7.0,7.06,7.13,0.85,0.61,21.41,1.86,4594685139.0,4467295518.0,0.14,0.0,-6.8,-5.56
2716,300942,易瑞生物,8.56,0.0,0.0,39522.0,33558055.0,2.8,8.62,8.38,8.48,8.56,0.76,0.98,144.29,4.1,3467388620.0,3467388620.0,0.12,0.0,-10.37,-9.03
2717,605337,李子园,10.94,0.0,0.0,21552.0,23491320.0,1.55,10.97,10.8,10.87,10.94,0.64,0.55,21.64,2.72,4267718867.0,4267718867.0,0.0,0.09,-11.42,-7.99
2718,601166,兴业银行,18.7,0.0,0.0,546611.0,1019304636.0,1.02,18.73,18.54,18.6,18.7,0.87,0.26,5.11,0.48,395745407107.0,395745407107.0,0.0,0.05,-8.65,-8.78
2719,601162,天风证券,3.74,0.0,0.0,650461.0,241878300.0,1.87,3.75,3.68,3.7,3.74,0.69,0.76,184.54,1.38,37676704775.0,32156409573.0,-0.27,0.0,-11.58,-10.1
2720,002579,中京电子,11.66,0.0,0.0,285622.0,326026584.0,5.75,11.75,11.08,11.45,11.66,0.81,4.9,209.18,2.95,7143133109.0,6802582684.0,-0.17,-0.09,-3.8,-4.27
2721,002580,圣阳股份,16.27,0.0,0.0,1015232.0,1699786111.09,11.86,17.76,15.83,17.76,16.27,1.51,22.44,34.58,3.17,7384448516.0,7359552276.0,-0.06,-0.37,28.52,30.79
2722,000552,甘肃能化,2.8,0.0,0.0,1457879.0,413501757.72,6.79,2.96,2.77,2.83,2.8,1.13,3.91,-40.81,0.92,14985069781.0,10432260726.0,0.0,0.0,19.15,21.21
2723,301558,三态股份,8.1,0.0,0.0,46898.0,37779802.35,2.47,8.13,7.93,7.97,8.1,0.6,2.14,150.48,4.71,6389694906.0,1776182394.0,-0.12,-0.12,-1.94,-0.61
2724,000665,湖北广电,4.99,0.0,0.0,128169.0,63464718.52,3.81,5.05,4.86,4.9,4.99,0.73,1.13,-10.98,1.41,5674375980.0,5674227702.0,0.0,0.0,-8.61,-14.26
2725,300562,乐心医疗,13.18,0.0,0.0,37140.0,48831625.0,2.28,13.27,12.97,13.0,13.18,0.61,2.29,32.9,2.84,2881328408.0,2137377680.0,-0.08,-0.15,-2.59,-1.13
2726,300557,理工光科,32.26,0.0,0.0,23661.0,75830504.7,2.42,32.48,31.7,31.81,32.26,0.66,1.98,73.83,3.91,3899197744.0,3848187845.0,-0.03,-0.22,-15.15,-8.59
2727,601375,中原证券,4.04,0.0,0.0,261306.0,104664010.0,2.23,4.05,3.96,4.0,4.04,0.75,0.76,41.15,1.3,18757254188.0,13927979588.0,0.0,0.0,-7.55,-6.05
2728,300235,方直科技,12.5,0.0,0.0,52159.0,64500193.64,3.04,12.57,12.19,12.32,12.5,1.03,2.57,335.2,4.51,3146832938.0,2539178638.0,-0.08,-0.16,-23.31,-23.36
2729,002266,浙富控股,4.21,0.0,0.0,419860.0,174749092.2,2.38,4.21,4.11,4.17,4.21,0.74,0.86,22.31,1.87,21973132602.0,20615532412.0,0.24,0.24,0.96,1.2
2730,600794,保税科技,3.75,0.0,0.0,134097.0,49842722.0,2.13,3.75,3.67,3.72,3.75,0.65,1.12,57.59,1.71,4500570589.0,4500570589.0,0.27,0.0,-1.83,-3.85
2731,601789,宁波建工,5.7,0.0,0.0,840846.0,469175977.0,5.44,5.74,5.43,5.61,5.7,0.65,7.74,35.73,1.36,8689033699.0,6194751963.0,-0.35,-0.35,13.32,14.23
2732,688571,杭华股份,7.51,0.0,0.0,29352.0,21943469.0,2.53,7.57,7.38,7.48,7.51,0.9,0.69,29.36,1.9,3185521957.0,3185521957.0,0.0,-0.13,1.08,0.81
2733,600281,华阳新材,5.46,0.0,0.0,80045.0,43307227.0,3.3,5.5,5.32,5.4,5.46,0.7,1.56,30.58,21.5,2808635057.0,2808635057.0,0.0,-0.18,-14.29,-7.46
2734,301276,嘉曼服饰,23.71,0.0,0.0,13355.0,31644396.52,2.78,24.0,23.34,23.5,23.71,0.5,1.85,34.13,1.47,3072816000.0,1713464962.0,-0.17,-0.21,-16.66,-20.91
2735,600293,三峡新材,3.3,0.0,0.0,300260.0,97239619.0,3.94,3.31,3.18,3.26,3.3,0.93,2.59,-47.97,2.27,3828478652.0,3828478652.0,-0.3,0.0,5.1,4.76
2736,002809,红墙股份,11.35,0.0,0.0,75020.0,84698481.31,3.0,11.5,11.16,11.28,11.35,0.65,5.39,-283.27,1.54,2401800888.0,1578994748.0,0.0,0.09,5.58,6.17
2737,601665,齐鲁银行,5.73,0.0,0.0,414021.0,237015466.0,1.05,5.75,5.69,5.71,5.73,0.74,0.67,6.17,0.72,35261517668.0,35261517668.0,0.17,0.0,4.95,1.96
2738,601696,中银证券,12.29,0.0,0.0,188352.0,229915525.0,2.36,12.33,12.04,12.11,12.29,0.77,0.68,29.98,1.83,34141620000.0,34141620000.0,-0.08,-0.08,-18.07,-18.01
2739,000560,我爱我家,2.92,0.0,0.0,647908.0,187500377.46,2.74,2.93,2.85,2.89,2.92,0.58,2.87,121.87,0.73,6878062485.0,6587340329.0,0.0,0.0,0.34,0.0
2740,000520,凤凰航运,4.21,0.0,0.0,111325.0,46569708.0,2.61,4.23,4.12,4.15,4.21,0.66,1.1,-57.46,10.58,4260871346.0,4260871346.0,0.0,0.0,-16.8,-13.02
2741,000525,红太阳,6.04,0.0,0.0,235524.0,142362931.67,3.15,6.13,5.94,5.97,6.04,0.77,2.12,-21.74,3.0,7871077588.0,6715030430.0,-0.17,0.0,7.47,10.62
2742,301512,智信精密,45.3,0.0,0.0,5210.0,23456949.0,3.2,45.85,44.4,44.9,45.3,0.68,2.1,-43.93,2.4,2416003020.0,1124047020.0,0.04,0.0,4.76,3.57
2743,000410,沈阳机床,6.58,0.0,0.0,141849.0,92622292.14,3.65,6.66,6.42,6.48,6.58,0.93,0.84,11414.04,3.68,17430900399.0,11060426912.0,0.0,0.15,-8.61,-7.97
2744,300608,思特奇,11.06,0.0,0.0,82550.0,89966855.8,4.61,11.11,10.6,10.92,11.06,0.75,2.87,-15.55,2.74,3663510794.0,3180597417.0,0.09,-0.18,1.56,-0.09
2745,300605,恒锋信息,14.24,0.0,0.0,27601.0,39064920.3,2.74,14.29,13.9,14.02,14.24,0.67,2.31,169.05,4.91,2351579987.0,1701488586.0,-0.07,-0.14,-11.0,-9.01
2746,000504,*ST生物,10.07,0.0,0.0,24103.0,24405131.0,3.38,10.31,9.97,10.01,10.07,1.0,0.73,476.36,13.71,3323332597.0,3314262548.0,0.0,0.0,11.89,12.51
2747,300039,上海凯宝,5.92,0.0,0.0,115494.0,68188648.4,1.86,5.94,5.83,5.83,5.92,0.72,1.26,24.83,1.36,6192320000.0,5428203258.0,-0.17,-0.17,-3.43,-1.82
2748,000012,南  玻Ａ,4.54,0.0,0.0,166068.0,74504118.92,2.42,4.54,4.43,4.49,4.54,0.69,0.85,68.88,1.05,13812808402.0,8895297355.0,0.0,0.22,1.11,2.48
2749,000031,大悦城,2.94,0.0,0.0,115478.0,33816973.8,2.72,2.96,2.88,2.91,2.94,0.55,0.27,-17.73,1.24,12601761217.0,12601735821.0,0.0,0.0,1.38,4.26
2750,000402,金 融 街,2.58,0.0,0.0,129193.0,33074594.0,2.71,2.59,2.52,2.55,2.58,0.8,0.43,-4.29,0.33,7711439160.0,7710761304.0,0.39,0.0,-6.18,-6.18
2751,000068,华控赛格,3.43,0.0,0.0,124415.0,42499324.0,2.92,3.46,3.36,3.42,3.43,0.73,1.24,-33.04,5.72,3452883122.0,3452883122.0,0.29,0.0,0.59,1.48
2752,688661,和林微纳,83.8,-0.01,-0.01,26162.0,214427227.0,4.93,84.18,80.05,81.81,83.81,0.7,1.72,429.46,10.37,12728199819.0,12728199819.0,-0.07,-0.1,59.38,61.9
2753,688795,摩尔线程-U,552.4,-0.02,-0.1,13836.0,766641501.0,4.52,565.98,541.0,541.45,552.5,0.78,4.71,-253.48,22.7,259643587071.0,16230830026.0,-0.13,0.04,-12.87,-6.04
2754,300450,先导智能,49.59,-0.02,-0.01,422977.0,2072402180.29,3.85,49.92,48.01,49.01,49.6,1.03,2.71,52.49,6.09,83024640912.0,77331358261.0,0.2,0.1,-0.36,-0.78
2755,300784,利安科技,48.28,-0.02,-0.01,4862.0,23417154.0,2.03,48.58,47.6,48.29,48.29,0.74,2.87,47.15,3.39,2715151328.0,817324878.0,-0.08,-0.21,-3.15,-3.86
2756,688297,中无人机,51.78,-0.02,-0.01,76751.0,397711417.0,2.8,52.65,51.2,51.51,51.79,0.68,1.14,394.6,6.1,34951500000.0,34951500000.0,-0.29,-0.38,12.64,7.83
2757,600938,中国海油,41.06,-0.02,-0.01,565661.0,2345428696.0,3.19,42.2,40.89,41.99,41.07,0.81,1.89,15.99,2.43,1951579910583.0,122769400000.0,-0.02,0.02,46.07,36.05
2758,300285,国瓷材料,30.7,-0.03,-0.01,200161.0,605172849.63,3.22,30.8,29.81,30.01,30.71,0.62,2.38,46.9,4.37,30609382779.0,25829286803.0,0.1,0.0,8.25,12.0
2759,688283,坤恒顺维,39.54,-0.03,-0.01,8126.0,31874420.0,3.34,39.82,38.5,39.55,39.55,0.82,0.67,102.98,4.89,4815972000.0,4815972000.0,0.05,0.08,15.51,-1.89
2760,688027,国盾量子,551.86,-0.03,-0.14,15861.0,866285447.0,2.81,554.5,538.98,539.0,552.0,0.72,1.97,10527.79,17.49,56764872012.0,44355399828.0,-0.12,-0.06,7.52,9.54
2761,300973,立高食品,33.18,-0.03,-0.01,17672.0,58798620.0,3.16,33.65,32.6,32.88,33.19,0.79,1.52,17.0,2.29,5618718487.0,3866341672.0,-0.09,-0.06,-23.9,-22.84
2762,301195,北路智控,30.75,-0.03,-0.01,5981.0,18204377.5,2.57,30.84,30.05,30.34,30.76,0.42,0.68,29.08,1.68,4061147580.0,2697154055.0,-0.03,-0.16,-7.71,-10.95
2763,002868,*ST绿康,38.06,-0.03,-0.01,8361.0,31990846.0,3.91,39.06,37.57,37.97,38.07,0.86,0.78,-42.47,93.62,5915126756.0,4072515302.0,-0.16,-0.44,8.81,12.9
2764,301113,雅艺科技,25.58,-0.04,-0.01,14237.0,36291024.1,3.6,26.1,25.18,25.24,25.59,0.83,2.58,981.19,3.39,2327780000.0,1409904780.0,0.2,0.16,7.93,7.34
2765,603589,口子窖,24.75,-0.04,-0.01,22023.0,54217461.0,2.02,24.86,24.36,24.5,24.76,0.71,0.37,14.96,1.41,14803456932.0,14803456932.0,0.08,-0.04,-19.54,-17.64
2766,300960,通业科技,23.88,-0.04,-0.01,22785.0,54061936.88,4.44,24.38,23.32,23.7,23.89,1.72,1.74,65.38,5.32,3449329048.0,3125372968.0,-0.04,-0.13,-8.08,-5.16
2767,603955,大千生态,24.89,-0.04,-0.01,5455.0,13542723.0,2.09,25.05,24.53,24.53,24.9,0.42,0.4,-68.66,2.21,3378070800.0,3378070800.0,-0.08,-0.12,-17.77,-14.2
2768,688727,恒坤新材,47.95,-0.04,-0.02,13736.0,65241155.0,3.23,48.38,46.83,46.99,47.97,0.57,2.73,209.92,8.59,21544874820.0,2409159762.0,0.1,-0.04,-8.35,0.38
2769,301601,惠通科技,23.21,-0.04,-0.01,6467.0,14901381.0,2.5,23.3,22.72,23.0,23.22,0.52,0.77,108.89,2.57,3260540800.0,1960780800.0,0.0,-0.04,-18.36,-16.48
2770,605080,浙江自然,22.66,-0.04,-0.01,6409.0,14506925.0,2.21,22.82,22.32,22.45,22.67,0.61,0.46,13.19,1.46,3207315434.0,3180358192.0,-0.13,-0.22,-0.96,-1.48
2771,603005,晶方科技,26.89,-0.04,-0.01,141856.0,377707308.0,2.97,27.05,26.25,26.35,26.9,0.74,2.18,47.45,3.81,17536897174.0,17536897174.0,-0.11,-0.11,-3.96,-2.78
2772,603078,江化微,22.27,-0.04,-0.01,53863.0,119051935.0,2.65,22.34,21.75,21.84,22.28,0.64,1.4,81.76,4.43,8588141513.0,8588141513.0,-0.04,-0.04,22.56,24.76
2773,603190,亚通精工,24.97,-0.04,-0.01,11230.0,28082457.0,2.12,25.22,24.69,24.8,24.98,0.76,2.73,22.66,1.37,3109763800.0,1026656083.0,-0.04,-0.04,-8.2,-7.42
2774,603026,石大胜华,93.81,-0.04,-0.04,245498.0,2279376874.0,6.22,95.96,90.12,94.79,93.85,1.12,10.55,-263.21,4.52,21829682123.0,21829682123.0,-0.12,-0.42,18.07,25.4
2775,600941,中国移动,93.37,-0.05,-0.05,89053.0,826433291.0,1.33,93.53,92.29,93.0,93.42,1.03,0.99,14.75,1.45,2021827078183.0,84291435742.0,-0.02,-0.04,-8.03,-7.6
2776,603629,利通电子,64.45,-0.05,-0.03,203651.0,1319161675.0,5.75,66.9,63.19,64.45,64.48,0.84,7.93,58.72,8.97,16906524000.0,16554111400.0,0.19,0.41,139.86,141.84
2777,301083,百胜智能,18.18,-0.05,-0.01,14612.0,26506894.34,3.57,18.31,17.66,17.95,18.19,0.76,1.71,76.52,3.87,3233616006.0,1556388291.0,0.0,-0.16,-3.25,-3.86
2778,002915,中欣氟材,20.66,-0.05,-0.01,70379.0,146554093.38,3.97,21.28,20.46,20.46,20.67,1.15,2.44,664.06,5.15,6926746998.0,5951626918.0,-0.05,-0.19,-10.17,-15.67
2779,001380,华纬科技,20.6,-0.05,-0.01,12219.0,25305834.86,2.91,21.0,20.4,20.47,20.61,0.85,1.39,20.46,3.01,5579596685.0,1812879372.0,0.0,0.05,-8.36,-9.97
2780,688143,长盈通,59.09,-0.05,-0.03,73641.0,436568414.0,5.75,60.86,57.46,57.46,59.12,0.89,6.02,327.45,5.64,7609657590.0,7231104832.0,-0.08,0.02,26.1,17.69
2781,301448,开创电气,38.5,-0.05,-0.02,6269.0,24134303.0,2.54,39.0,38.02,38.49,38.52,0.59,1.3,-288.66,5.9,4027100000.0,1858876250.0,-0.03,-0.05,-30.24,-22.75
2782,920075,柏星龙,20.58,-0.05,-0.01,3247.0,6676447.95,2.19,20.77,20.32,20.4,20.59,0.57,0.93,57.64,3.33,1333892700.0,717807021.0,-0.1,-0.1,-27.66,-22.34
2783,603215,比依股份,19.7,-0.05,-0.01,14274.0,28157053.0,1.93,19.89,19.51,19.62,19.71,0.46,0.76,38.46,3.08,3702409155.0,3688399086.0,-0.05,0.05,-6.1,-10.62
2784,300666,江丰电子,145.94,-0.05,-0.08,91262.0,1313226325.34,3.36,146.4,141.5,144.84,146.02,1.02,4.13,80.45,7.83,38720900477.0,32275669071.0,-0.03,0.25,50.83,58.63
2785,603039,泛微网络,39.41,-0.05,-0.02,22459.0,87767516.0,2.28,39.52,38.62,38.8,39.43,0.71,0.88,75.77,4.56,10103382287.0,10103382287.0,-0.13,-0.18,-20.24,-26.39
2786,300925,法本信息,17.71,-0.06,-0.01,42016.0,73891690.65,2.48,17.77,17.33,17.55,17.72,0.65,1.2,67.02,3.46,7592435416.0,6190461661.0,0.0,-0.23,-12.67,-16.62
2787,688268,华特气体,100.53,-0.06,-0.06,117707.0,1232666580.0,10.86,109.92,99.0,104.99,100.59,1.02,9.82,83.88,5.97,12063235780.0,12055092850.0,1.15,0.73,65.7,75.17
2788,603776,永安行,17.88,-0.06,-0.01,12674.0,22584296.0,2.35,18.07,17.65,17.69,17.89,0.51,0.45,-54.26,1.41,5019999027.0,5019999027.0,-0.06,-0.06,0.0,0.0
