date,position_before,position,return,gross_return,turnover,cost,stop_triggered,trade_count,stop_exit_count,nav,signal
2023-04-03,159941.SZ,159941.SZ,0.013157894736842035,0.013157894736842035,0.0,our_cost_0p1pct,False,259,30,2.718234279777282,weighted_slope
2023-04-04,159941.SZ,159941.SZ,0.0043290043290042934,0.0043290043290042934,0.0,our_cost_0p1pct,False,259,30,2.7300015277416856,weighted_slope
2023-04-06,159941.SZ,159941.SZ,-0.01867816091954011,-0.01867816091954011,0.0,our_cost_0p1pct,False,259,30,2.679010119895936,weighted_slope
2023-04-07,159941.SZ,159941.SZ,0.008784773060029227,0.008784773060029227,0.0,our_cost_0p1pct,False,259,30,2.7025446158247437,weighted_slope
2023-04-10,159941.SZ,159941.SZ,-0.004354136429608024,-0.004354136429608024,0.0,our_cost_0p1pct,False,259,30,2.69077736786034,weighted_slope
2023-04-11,159941.SZ,159941.SZ,0.004373177842565523,0.004373177842565523,0.0,our_cost_0p1pct,False,259,30,2.7025446158247437,weighted_slope
2023-04-12,159941.SZ,513030.SH,-0.007793904208998392,-0.005805515239477366,2.0,our_cost_0p1pct,False,260,30,2.6814812419684615,weighted_slope
2023-04-13,513030.SH,513030.SH,0.006825938566553003,0.006825938566553003,0.0,our_cost_0p1pct,False,260,30,2.6997848681935026,weighted_slope
2023-04-14,513030.SH,513030.SH,0.008474576271186418,0.008474576271186418,0.0,our_cost_0p1pct,False,260,30,2.7226644009748036,weighted_slope
2023-04-17,513030.SH,513030.SH,0.0,0.0,0.0,our_cost_0p1pct,False,260,30,2.7226644009748036,weighted_slope
2023-04-18,513030.SH,513030.SH,-0.0025210084033612246,-0.0025210084033612246,0.0,our_cost_0p1pct,False,260,30,2.7158005411404136,weighted_slope
2023-04-19,513030.SH,513030.SH,0.005054759898904804,0.005054759898904804,0.0,our_cost_0p1pct,False,260,30,2.729528260809194,weighted_slope
2023-04-20,513030.SH,513030.SH,0.0008382229673091768,0.0008382229673091768,0.0,our_cost_0p1pct,False,260,30,2.7318162140873237,weighted_slope
2023-04-21,513030.SH,513030.SH,-0.009212730318257867,-0.009212730318257867,0.0,our_cost_0p1pct,False,260,30,2.706648728027893,weighted_slope
2023-04-24,513030.SH,513030.SH,0.008453085376162406,0.008453085376162406,0.0,our_cost_0p1pct,False,260,30,2.729528260809194,weighted_slope
2023-04-25,513030.SH,513030.SH,0.010896898575020852,0.010896898575020852,0.0,our_cost_0p1pct,False,260,30,2.759271653424885,weighted_slope
2023-04-26,513030.SH,513030.SH,-0.00497512437810943,-0.00497512437810943,0.0,our_cost_0p1pct,False,260,30,2.7455439337561045,weighted_slope
2023-04-27,513030.SH,513030.SH,-0.0016666666666667052,-0.0016666666666667052,0.0,our_cost_0p1pct,False,260,30,2.7409680271998442,weighted_slope
2023-04-28,513030.SH,513030.SH,0.008347245409014992,0.008347245409014992,0.0,our_cost_0p1pct,False,260,30,2.763847559981145,weighted_slope
2023-05-04,513030.SH,513030.SH,-0.009933774834437137,-0.009933774834437137,0.0,our_cost_0p1pct,False,260,30,2.736392120643584,weighted_slope
2023-05-05,513030.SH,513030.SH,-0.0025083612040133207,-0.0025083612040133207,0.0,our_cost_0p1pct,False,260,30,2.729528260809194,weighted_slope
2023-05-08,513030.SH,513520.SH,0.00887510477787079,0.010896898575020852,2.0,our_cost_0p1pct,False,261,30,2.753753110118035,weighted_slope
2023-05-09,513520.SH,513520.SH,0.005291005291005346,0.005291005291005346,0.0,our_cost_0p1pct,False,261,30,2.768323232393792,weighted_slope
2023-05-10,513520.SH,513520.SH,-0.007017543859649145,-0.007017543859649145,0.0,our_cost_0p1pct,False,261,30,2.748896402692783,weighted_slope
2023-05-11,513520.SH,513520.SH,0.008833922261484162,0.008833922261484162,0.0,our_cost_0p1pct,False,261,30,2.773179939819044,weighted_slope
2023-05-12,513520.SH,513520.SH,0.023642732049036885,0.023642732049036885,0.0,our_cost_0p1pct,False,261,30,2.8387454900599502,weighted_slope
2023-05-15,513520.SH,513520.SH,-0.0008554319931566301,-0.0008554319931566301,0.0,our_cost_0p1pct,False,261,30,2.836317136347324,weighted_slope
2023-05-16,513520.SH,513520.SH,0.001712328767123239,0.001712328767123239,0.0,our_cost_0p1pct,False,261,30,2.841173843772576,weighted_slope
2023-05-17,513520.SH,513520.SH,0.036752136752136844,0.036752136752136844,0.0,our_cost_0p1pct,False,261,30,2.9455930534155,weighted_slope
2023-05-18,513520.SH,513520.SH,0.06347897774113753,0.06347897774113753,0.0,our_cost_0p1pct,False,261,30,3.132576289287712,weighted_slope
2023-05-19,513520.SH,159941.SZ,0.08000620155038729,0.0821705426356587,2.0,our_cost_0p1pct,False,262,30,3.383201819260429,weighted_slope
2023-05-22,159941.SZ,159941.SZ,-0.005340453938584733,-0.005340453938584733,0.0,our_cost_0p1pct,False,262,30,3.3651339857797327,weighted_slope
2023-05-23,159941.SZ,159941.SZ,0.005369127516778427,0.005369127516778427,0.0,our_cost_0p1pct,False,262,30,3.383201819260429,weighted_slope
2023-05-24,159941.SZ,159941.SZ,-0.01468624833110821,-0.01468624833110821,0.0,our_cost_0p1pct,False,262,30,3.3335152771885133,weighted_slope
2023-05-25,159941.SZ,513520.SH,0.012875338753387533,0.01490514905149043,2.0,our_cost_0p1pct,False,263,30,3.376435415621908,weighted_slope
2023-05-26,513520.SH,513520.SH,-0.00670016750418756,-0.00670016750418756,0.0,our_cost_0p1pct,False,263,30,3.35381273277017,weighted_slope
2023-05-29,513520.SH,159941.SZ,0.007256323777403262,0.00927487352445211,2.0,our_cost_0p1pct,False,264,30,3.378149083847928,weighted_slope
2023-05-30,159941.SZ,159941.SZ,0.0012836970474967568,0.0012836970474967568,0.0,our_cost_0p1pct,False,264,30,3.3824856038528672,weighted_slope
2023-05-31,159941.SZ,159941.SZ,-0.0038461538461538325,-0.0038461538461538325,0.0,our_cost_0p1pct,False,264,30,3.3694760438380484,weighted_slope
2023-06-01,159941.SZ,159941.SZ,-0.0012870012870013214,-0.0012870012870013214,0.0,our_cost_0p1pct,False,264,30,3.3651395238331085,weighted_slope
2023-06-02,159941.SZ,159941.SZ,0.012886597938144284,0.012886597938144284,0.0,our_cost_0p1pct,False,264,30,3.408504723882504,weighted_slope
2023-06-05,159941.SZ,159941.SZ,0.0050890585241729624,0.0050890585241729624,0.0,our_cost_0p1pct,False,264,30,3.425850803902262,weighted_slope
2023-06-06,159941.SZ,159941.SZ,0.0012658227848101333,0.0012658227848101333,0.0,our_cost_0p1pct,False,264,30,3.4301873239072016,weighted_slope
2023-06-07,159941.SZ,159941.SZ,0.0037926675094817064,0.0037926675094817064,0.0,our_cost_0p1pct,False,264,30,3.4431968839220204,weighted_slope
2023-06-08,159941.SZ,159941.SZ,-0.02267002518891692,-0.02267002518891692,0.0,our_cost_0p1pct,False,264,30,3.365139523833108,weighted_slope
2023-06-09,159941.SZ,159941.SZ,0.01675257731958757,0.01675257731958757,0.0,our_cost_0p1pct,False,264,30,3.4215142838973223,weighted_slope
2023-06-12,159941.SZ,159941.SZ,0.011406844106463865,0.011406844106463865,0.0,our_cost_0p1pct,False,264,30,3.460542963941778,weighted_slope
2023-06-13,159941.SZ,159941.SZ,0.022556390977443552,0.022556390977443552,0.0,our_cost_0p1pct,False,264,30,3.5386003240306905,weighted_slope
2023-06-14,159941.SZ,159941.SZ,0.001225490196078427,0.001225490196078427,0.0,our_cost_0p1pct,False,264,30,3.54293684403563,weighted_slope
2023-06-15,159941.SZ,159941.SZ,0.006119951040391758,0.006119951040391758,0.0,our_cost_0p1pct,False,264,30,3.564619444060328,weighted_slope
2023-06-16,159941.SZ,159941.SZ,0.009732360097323589,0.009732360097323589,0.0,our_cost_0p1pct,False,264,30,3.5993116040998445,weighted_slope
2023-06-19,159941.SZ,159941.SZ,-0.004819277108433773,-0.004819277108433773,0.0,our_cost_0p1pct,False,264,30,3.5819655240800863,weighted_slope
2023-06-20,159941.SZ,159941.SZ,-0.001210653753026647,-0.001210653753026647,0.0,our_cost_0p1pct,False,264,30,3.577629004075147,weighted_slope
2023-06-21,159941.SZ,159985.SZ,0.0016290909090910244,0.0036363636363636598,2.0,our_cost_0p1pct,False,265,30,3.583457286961786,weighted_slope
2023-06-26,159985.SZ,159985.SZ,-0.013896037056098876,-0.013896037056098876,0.0,our_cost_0p1pct,False,265,30,3.5336614317132176,weighted_slope
2023-06-27,159985.SZ,159985.SZ,-0.008350730688935326,-0.008350730688935326,0.0,our_cost_0p1pct,False,265,30,3.504152776751103,weighted_slope
2023-06-28,159985.SZ,159985.SZ,-0.0036842105263157343,-0.0036842105263157343,0.0,our_cost_0p1pct,False,265,30,3.491242740205178,weighted_slope
2023-06-29,159985.SZ,159985.SZ,-0.002641310089804616,-0.002641310089804616,0.0,our_cost_0p1pct,False,265,30,3.482021285529517,weighted_slope
2023-06-30,159985.SZ,159985.SZ,0.0068855932203391035,0.0068855932203391035,0.0,our_cost_0p1pct,False,265,30,3.5059970676862355,weighted_slope
2023-07-03,159985.SZ,159985.SZ,0.07943187795896889,0.07943187795896889,0.0,our_cost_0p1pct,False,265,30,3.7844849988911915,weighted_slope
2023-07-04,159985.SZ,159941.SZ,-0.020481481481481545,-0.0185185185185186,2.0,our_cost_0p1pct,False,266,30,3.706973139469457,weighted_slope
2023-07-05,159941.SZ,159941.SZ,0.0011947431302270495,0.0011947431302270495,0.0,our_cost_0p1pct,False,266,30,3.711402020161774,weighted_slope
2023-07-06,159941.SZ,159941.SZ,0.0011933174224343368,0.0011933174224343368,0.0,our_cost_0p1pct,False,266,30,3.7158309008540913,weighted_slope
2023-07-07,159941.SZ,159941.SZ,-0.004767580452920139,-0.004767580452920139,0.0,our_cost_0p1pct,False,266,30,3.6981153780848226,weighted_slope
2023-07-10,159941.SZ,159985.SZ,-0.010366467065868301,-0.008383233532934131,2.0,our_cost_0p1pct,False,267,30,3.659778986812125,weighted_slope
2023-07-11,159985.SZ,159985.SZ,0.004482071713147295,0.004482071713147295,0.0,our_cost_0p1pct,False,267,30,3.6761823786852865,weighted_slope
2023-07-12,159985.SZ,159985.SZ,0.01636093207734257,0.01636093207734257,0.0,our_cost_0p1pct,False,267,30,3.73632814888688,weighted_slope
2023-07-13,159985.SZ,159985.SZ,-0.007317073170731603,-0.007317073170731603,0.0,our_cost_0p1pct,False,267,30,3.7089891624316107,weighted_slope
2023-07-14,159985.SZ,159985.SZ,0.0004914004914005066,0.0004914004914005066,0.0,our_cost_0p1pct,False,267,30,3.7108117615286287,weighted_slope
2023-07-17,159985.SZ,159985.SZ,0.00982318271119853,0.00982318271119853,0.0,our_cost_0p1pct,False,267,30,3.747263743468989,weighted_slope
2023-07-18,159985.SZ,159985.SZ,0.0014591439688715901,0.0014591439688715901,0.0,our_cost_0p1pct,False,267,30,3.752731540760043,weighted_slope
2023-07-19,159985.SZ,159985.SZ,0.022826614861583217,0.022826614861583217,0.0,our_cost_0p1pct,False,267,30,3.838393698319888,weighted_slope
2023-07-20,159985.SZ,159985.SZ,0.007122507122507171,0.007122507122507171,0.0,our_cost_0p1pct,False,267,30,3.8657326847751583,weighted_slope
2023-07-21,159985.SZ,159985.SZ,-0.008486562942008335,-0.008486562942008335,0.0,our_cost_0p1pct,False,267,30,3.832925901028835,weighted_slope
2023-07-24,159985.SZ,159985.SZ,0.0019020446980504424,0.0019020446980504424,0.0,our_cost_0p1pct,False,267,30,3.840216297416907,weighted_slope
2023-07-25,159985.SZ,159985.SZ,0.01850972947318441,0.01850972947318441,0.0,our_cost_0p1pct,False,267,30,3.911297662200608,weighted_slope
2023-07-26,159985.SZ,159985.SZ,0.006989748369058857,0.006989748369058857,0.0,our_cost_0p1pct,False,267,30,3.938636648655878,weighted_slope
2023-07-27,159985.SZ,159985.SZ,0.011568718186024896,0.011568718186024896,0.0,our_cost_0p1pct,False,267,30,3.9842016260813278,weighted_slope
2023-07-28,159985.SZ,159985.SZ,-0.011436413540713564,-0.011436413540713564,0.0,our_cost_0p1pct,False,267,30,3.938636648655878,weighted_slope
2023-07-31,159985.SZ,159985.SZ,-0.0046274872744100914,-0.0046274872744100914,0.0,our_cost_0p1pct,False,267,30,3.920410657685698,weighted_slope
2023-08-01,159985.SZ,159985.SZ,0.010227801022780314,0.010227801022780314,0.0,our_cost_0p1pct,False,267,30,3.9605078378200944,weighted_slope
2023-08-02,159985.SZ,159985.SZ,0.0023009664058903923,0.0023009664058903923,0.0,our_cost_0p1pct,False,267,30,3.969620833305184,weighted_slope
2023-08-03,159985.SZ,159985.SZ,-0.011478420569329573,-0.011478420569329573,0.0,our_cost_0p1pct,False,267,30,3.9240558558797343,weighted_slope
2023-08-04,159985.SZ,159985.SZ,0.010218300046446638,0.010218300046446638,0.0,our_cost_0p1pct,False,267,30,3.9641530360141295,weighted_slope
2023-08-07,159985.SZ,159985.SZ,-0.011034482758620734,-0.011034482758620734,0.0,our_cost_0p1pct,False,267,30,3.9204106576856974,weighted_slope
2023-08-08,159985.SZ,159985.SZ,-0.004184100418409997,-0.004184100418409997,0.0,our_cost_0p1pct,False,267,30,3.9040072658125355,weighted_slope
2023-08-09,159985.SZ,159985.SZ,0.021008403361344463,0.021008403361344463,0.0,our_cost_0p1pct,False,267,30,3.986024225178345,weighted_slope
2023-08-10,159985.SZ,159985.SZ,0.00137174211248281,0.00137174211248281,0.0,our_cost_0p1pct,False,267,30,3.991492022469399,weighted_slope
2023-08-11,159985.SZ,159985.SZ,0.007305936073059405,0.007305936073059405,0.0,our_cost_0p1pct,False,267,30,4.020653608021687,weighted_slope
2023-08-14,159985.SZ,159985.SZ,0.005893019038984537,0.005893019038984537,0.0,our_cost_0p1pct,False,267,30,4.04434739628292,weighted_slope
2023-08-15,159985.SZ,159985.SZ,0.008111762054979765,0.008111762054979765,0.0,our_cost_0p1pct,False,267,30,4.077154180029244,weighted_slope
2023-08-16,159985.SZ,159985.SZ,-0.0013410818059902407,-0.0013410818059902407,0.0,our_cost_0p1pct,False,267,30,4.07168638273819,weighted_slope
2023-08-17,159985.SZ,159985.SZ,0.01611459265890791,0.01611459265890791,0.0,our_cost_0p1pct,False,267,30,4.1372999502308385,weighted_slope
2023-08-18,159985.SZ,159985.SZ,0.011453744493391982,0.011453744493391982,0.0,our_cost_0p1pct,False,267,30,4.184687526753306,weighted_slope
2023-08-21,159985.SZ,159985.SZ,0.020470383275261295,0.020470383275261295,0.0,our_cost_0p1pct,False,267,30,4.270349684313151,weighted_slope
2023-08-22,159985.SZ,159985.SZ,-0.030303030303030387,-0.030303030303030387,0.0,our_cost_0p1pct,False,267,30,4.140945148424874,weighted_slope
2023-08-23,159985.SZ,159985.SZ,-0.0008802816901407606,-0.0008802816901407606,0.0,our_cost_0p1pct,False,267,30,4.137299950230838,weighted_slope
2023-08-24,159985.SZ,159985.SZ,0.007048458149779835,0.007048458149779835,0.0,our_cost_0p1pct,False,267,30,4.166461535783126,weighted_slope
2023-08-25,159985.SZ,159985.SZ,0.0209973753280841,0.0209973753280841,0.0,our_cost_0p1pct,False,267,30,4.2539462924399905,weighted_slope
2023-08-28,159985.SZ,159985.SZ,0.009854327335047097,0.009854327335047097,0.0,our_cost_0p1pct,False,267,30,4.295866071671404,weighted_slope
2023-08-29,159985.SZ,159985.SZ,0.0063640220619429755,0.0063640220619429755,0.0,our_cost_0p1pct,False,267,30,4.323205058126673,weighted_slope
2023-08-30,159985.SZ,159985.SZ,-0.002107925801011712,-0.002107925801011712,0.0,our_cost_0p1pct,False,267,30,4.314092062641583,weighted_slope
2023-08-31,159985.SZ,159985.SZ,0.0021123785382339832,0.0021123785382339832,0.0,our_cost_0p1pct,False,267,30,4.323205058126673,weighted_slope
2023-09-01,159985.SZ,159985.SZ,-0.010539629005059004,-0.010539629005059004,0.0,our_cost_0p1pct,False,267,30,4.277640080701223,weighted_slope
2023-09-04,159985.SZ,159985.SZ,-0.018321261184490956,-0.018321261184490956,0.0,our_cost_0p1pct,False,267,30,4.199268319529449,weighted_slope
2023-09-05,159985.SZ,159985.SZ,0.010850694444444642,0.010850694444444642,0.0,our_cost_0p1pct,False,267,30,4.2448332969549,weighted_slope
2023-09-06,159985.SZ,159985.SZ,0.01545727780163153,0.01545727780163153,0.0,our_cost_0p1pct,False,267,30,4.310446864447547,weighted_slope
2023-09-07,159985.SZ,159985.SZ,0.0012684989429174731,0.0012684989429174731,0.0,our_cost_0p1pct,False,267,30,4.315914661738601,weighted_slope
2023-09-08,159985.SZ,159985.SZ,-0.01858108108108114,-0.01858108108108114,0.0,our_cost_0p1pct,False,267,30,4.235720301469809,weighted_slope
2023-09-11,159985.SZ,159985.SZ,0.009896729776248003,0.009896729776248003,0.0,our_cost_0p1pct,False,267,30,4.277640080701223,weighted_slope
2023-09-12,159985.SZ,159941.SZ,-0.013055815935236414,-0.011077971878994397,2.0,our_cost_0p1pct,False,268,30,4.2217919991703985,weighted_slope
2023-09-13,159941.SZ,159941.SZ,-0.010465116279069764,-0.010465116279069764,0.0,our_cost_0p1pct,False,268,30,4.177610454993034,weighted_slope
2023-09-14,159941.SZ,159941.SZ,0.005875440658049458,0.005875440658049458,0.0,our_cost_0p1pct,False,268,30,4.202155757313792,weighted_slope
2023-09-15,159941.SZ,159941.SZ,0.007009345794392496,0.007009345794392496,0.0,our_cost_0p1pct,False,268,30,4.231610120098702,weighted_slope
2023-09-18,159941.SZ,513520.SH,-0.018208816705336472,-0.016241299303944357,2.0,our_cost_0p1pct,False,269,30,4.1545575070533785,weighted_slope
2023-09-19,513520.SH,513520.SH,-0.0008058017727640143,-0.0008058017727640143,0.0,our_cost_0p1pct,False,269,30,4.151209757249145,weighted_slope
2023-09-20,513520.SH,518880.SH,-0.008438709677419332,-0.006451612903225823,2.0,our_cost_0p1pct,False,270,30,4.116178903297649,weighted_slope
2023-09-21,518880.SH,518880.SH,-0.0030474531998259113,-0.0030474531998259113,0.0,our_cost_0p1pct,False,270,30,4.103635040727738,weighted_slope
2023-09-22,518880.SH,518880.SH,-0.004148471615720517,-0.004148471615720517,0.0,our_cost_0p1pct,False,270,30,4.086611227240003,weighted_slope
2023-09-25,518880.SH,518880.SH,0.004385003288752465,0.004385003288752465,0.0,our_cost_0p1pct,False,270,30,4.1045310309113034,weighted_slope
2023-09-26,518880.SH,518880.SH,-0.0006548788474132206,-0.0006548788474132206,0.0,our_cost_0p1pct,False,270,30,4.101843060360609,weighted_slope
2023-09-27,518880.SH,518880.SH,-0.014635211882918386,-0.014635211882918386,0.0,our_cost_0p1pct,False,270,30,4.041811718061752,weighted_slope
2023-09-28,518880.SH,518880.SH,-0.01662602527155843,-0.01662602527155843,0.0,our_cost_0p1pct,False,270,30,3.974612454294377,weighted_slope
2023-10-09,518880.SH,CASH,-0.007981289449954798,-0.0069882777276825125,1.0,our_cost_0p1pct,False,271,30,3.942889921845258,weighted_slope
2023-10-10,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,271,30,3.942889921845258,weighted_slope
2023-10-11,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,271,30,3.942889921845258,weighted_slope
2023-10-12,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,271,30,3.942889921845258,weighted_slope
2023-10-13,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,271,30,3.942889921845258,weighted_slope
2023-10-16,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,271,30,3.942889921845258,weighted_slope
2023-10-17,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,271,30,3.942889921845258,weighted_slope
2023-10-18,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,271,30,3.942889921845258,weighted_slope
2023-10-19,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,271,30,3.942889921845258,weighted_slope
2023-10-20,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,271,30,3.942889921845258,weighted_slope
2023-10-23,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,271,30,3.942889921845258,weighted_slope
2023-10-24,CASH,518880.SH,-0.0010000000000000009,0.0,1.0,our_cost_0p1pct,False,272,30,3.9389470319234126,weighted_slope
2023-10-25,518880.SH,518880.SH,-0.003934426229508126,-0.003934426229508126,0.0,our_cost_0p1pct,False,272,30,3.92344953540437,weighted_slope
2023-10-26,518880.SH,518880.SH,0.007241606319947191,0.007241606319947191,0.0,our_cost_0p1pct,False,272,30,3.9518616123559482,weighted_slope
2023-10-27,518880.SH,518880.SH,0.0019607843137254832,0.0019607843137254832,0.0,our_cost_0p1pct,False,272,30,3.9596103606154696,weighted_slope
2023-10-30,518880.SH,518880.SH,0.0021743857360294605,0.0021743857360294605,0.0,our_cost_0p1pct,False,272,30,3.9682200809038264,weighted_slope
2023-10-31,518880.SH,518880.SH,0.0023866348448686736,0.0023866348448686736,0.0,our_cost_0p1pct,False,272,30,3.977690773221019,weighted_slope
2023-11-01,518880.SH,518880.SH,-0.003679653679653727,-0.003679653679653727,0.0,our_cost_0p1pct,False,272,30,3.9630542487308116,weighted_slope
2023-11-02,518880.SH,518880.SH,0.002172496198131757,0.002172496198131757,0.0,our_cost_0p1pct,False,272,30,3.9716639690191693,weighted_slope
