date,kind,position_before,position,return,gross_return,turnover,cost,stop_triggered,trade_count,stop_exit_count,nav
2024-04-11,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.007423904974016349,-0.007423904974016349,0.0,0.0,False,269,49,9.143292584906744
2024-04-12,price_rel_wls_ann_slope,518880.SH,518880.SH,0.029169783096484547,0.029169783096484547,0.0,0.0,False,269,49,9.41000044639617
2024-04-15,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.015806686046511587,-0.015806686046511587,0.0,0.0,False,269,49,9.261259523642451
2024-04-16,price_rel_wls_ann_slope,518880.SH,518880.SH,0.006461140852870528,0.006461140852870528,0.0,0.0,False,269,49,9.321097825899693
2024-04-17,price_rel_wls_ann_slope,518880.SH,518880.SH,0.0016507703595012302,0.0016507703595012302,0.0,0.0,False,269,49,9.3364848179087
2024-04-18,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.0029298663248489287,-0.0029298663248489287,0.0,0.0,False,269,49,9.309130165448245
2024-04-19,price_rel_wls_ann_slope,518880.SH,518880.SH,0.0047750229568410685,0.0047750229568410685,0.0,0.0,False,269,49,9.353581475696481
2024-04-22,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.01955766770243106,-0.01955766770243106,0.0,0.0,False,269,49,9.170647237367195
2024-04-23,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.02460850111856816,-0.02460850111856816,0.0,0.0,False,269,49,8.94497135456845
2024-04-24,price_rel_wls_ann_slope,518880.SH,518880.SH,0.010512232415902156,0.010512232415902156,0.0,0.0,False,269,49,9.03900297240126
2024-04-25,price_rel_wls_ann_slope,518880.SH,518880.SH,0.000189143181388296,0.000189143181388296,0.0,0.0,False,269,49,9.040712638180038
2024-04-26,price_rel_wls_ann_slope,518880.SH,518880.SH,0.007753403933434155,0.007753403933434155,0.0,0.0,False,269,49,9.11080893510995
2024-04-29,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.006567836367048274,-0.006567836367048274,0.0,0.0,False,269,49,9.050970632852707
2024-04-30,price_rel_wls_ann_slope,518880.SH,159985.SZ,-0.0018106913486966025,-0.001511144692104227,2.0,0.00030000000000000003,False,270,49,9.034582118630492
2024-05-06,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.025594149908592323,0.025594149908592323,0.0,0.0,False,270,49,9.265814567736209
2024-05-07,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.031639928698752096,0.031639928698752096,0.0,0.0,False,270,49,9.558984279995242
2024-05-08,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0030237580993521807,0.0030237580993521807,0.0,0.0,False,270,49,9.587888336133458
2024-05-09,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.0051679586563307955,-0.0051679586563307955,0.0,0.0,False,270,49,9.538338525610804
2024-05-10,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.015151515151515249,-0.015151515151515249,0.0,0.0,False,270,49,9.39381824491973
2024-05-13,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.009230769230769154,0.009230769230769154,0.0,0.0,False,270,49,9.480530413334373
2024-05-14,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.00391986062717764,-0.00391986062717764,0.0,0.0,False,270,49,9.443368055442383
2024-05-15,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.00655881066899866,0.00655881066899866,0.0,0.0,False,270,49,9.505305318595699
2024-05-16,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.0017376194613379914,-0.0017376194613379914,0.0,0.0,False,270,49,9.488788715088148
2024-05-17,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.011749347258485754,0.011749347258485754,0.0,0.0,False,270,49,9.60027578876412
2024-05-20,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.0034408602150537426,-0.0034408602150537426,0.0,0.0,False,270,49,9.567242581749019
2024-05-21,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0008631851532152623,0.0008631851532152623,0.0,0.0,False,270,49,9.575500883502794
2024-05-22,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.00819318671841307,0.00819318671841307,0.0,0.0,False,270,49,9.653954750163662
2024-05-23,price_rel_wls_ann_slope,159985.SZ,159941.SZ,0.0009827630453378422,0.0012831479897348341,2.0,0.00030000000000000003,False,271,49,9.663442300133486
2024-05-24,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.017307692307692357,-0.017307692307692357,0.0,0.0,False,271,49,9.496190414169636
2024-05-27,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.013698630136986356,0.013698630136986356,0.0,0.0,False,271,49,9.62627521436374
2024-05-28,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.0038610038610038533,0.0038610038610038533,0.0,0.0,False,271,49,9.663442300133484
2024-05-29,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.004807692307692402,-0.004807692307692402,0.0,0.0,False,271,49,9.616983442921303
2024-05-30,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.009661835748792313,-0.009661835748792313,0.0,0.0,False,271,49,9.524065728496941
2024-05-31,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.005853658536585371,-0.005853658536585371,0.0,0.0,False,271,49,9.468315099842325
2024-06-03,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.0058881256133465065,0.0058881256133465065,0.0,0.0,False,271,49,9.524065728496943
2024-06-04,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.0039024390243902474,-0.0039024390243902474,0.0,0.0,False,271,49,9.4868986427272
2024-06-05,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.007835455435847294,0.007835455435847294,0.0,0.0,False,271,49,9.561232814266688
2024-06-06,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.02137998056365409,0.02137998056365409,0.0,0.0,False,271,49,9.765651786000282
2024-06-07,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.0,0.0,0.0,0.0,False,271,49,9.765651786000282
2024-06-11,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.0019029495718363432,0.0019029495718363432,0.0,0.0,False,271,49,9.784235328885154
2024-06-12,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.008547008547008739,0.008547008547008739,0.0,0.0,False,271,49,9.867861271867081
2024-06-13,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.0197740112994349,0.0197740112994349,0.0,0.0,False,271,49,10.062988472158237
2024-06-14,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.0,0.0,0.0,0.0,False,271,49,10.062988472158237
2024-06-17,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.004616805170821969,0.004616805170821969,0.0,0.0,False,271,49,10.109447329370418
2024-06-18,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.012867647058823595,0.012867647058823595,0.0,0.0,False,271,49,10.239532129564523
2024-06-19,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.0,0.0,0.0,0.0,False,271,49,10.239532129564523
2024-06-20,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.005444646098003547,0.005444646098003547,0.0,0.0,False,271,49,10.29528275821914
2024-06-21,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.012635379061371799,-0.012635379061371799,0.0,0.0,False,271,49,10.165197958025034
2024-06-24,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.003656307129798919,-0.003656307129798919,0.0,0.0,False,271,49,10.128030872255291
2024-06-25,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.01192660550458724,-0.01192660550458724,0.0,0.0,False,271,49,10.00723784350362
2024-06-26,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.01578458681522754,0.01578458681522754,0.0,0.0,False,271,49,10.165197958025034
2024-06-27,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.000914076782449813,-0.000914076782449813,0.0,0.0,False,271,49,10.155906186582598
2024-06-28,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.012808783165599191,0.012808783165599191,0.0,0.0,False,271,49,10.285990986776701
2024-07-01,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.0018066847335139746,-0.0018066847335139746,0.0,0.0,False,271,49,10.267407443891829
2024-07-02,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.0018099547511312153,0.0018099547511312153,0.0,0.0,False,271,49,10.285990986776701
2024-07-03,price_rel_wls_ann_slope,159941.SZ,159941.SZ,0.02168021680216814,0.02168021680216814,0.0,0.0,False,271,49,10.508993501395167
2024-07-04,price_rel_wls_ann_slope,159941.SZ,513520.SH,0.0032356321839082103,0.0035366931918656697,2.0,0.00030000000000000003,False,272,49,10.542996738988764
2024-07-05,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.023468057366362483,-0.023468057366362483,0.0,0.0,False,272,49,10.295573086704803
2024-07-08,price_rel_wls_ann_slope,513520.SH,513520.SH,0.01602136181575431,0.01602136181575431,0.0,0.0,False,272,49,10.460522188227442
2024-07-09,price_rel_wls_ann_slope,513520.SH,513520.SH,0.03088042049934292,0.03088042049934292,0.0,0.0,False,272,49,10.783547512042611
2024-07-10,price_rel_wls_ann_slope,513520.SH,513520.SH,0.010197578075207048,0.010197578075207048,0.0,0.0,False,272,49,10.89351357972437
2024-07-11,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.00694006309148254,-0.00694006309148254,0.0,0.0,False,272,49,10.817911908193162
2024-07-12,price_rel_wls_ann_slope,513520.SH,CASH,-0.0509682973316391,-0.0508259212198221,1.0,0.00015000000000000001,True,273,50,10.266541357548894
2024-07-15,price_rel_wls_ann_slope,CASH,159941.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,274,50,10.265001376345262
2024-07-16,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.0017331022530329143,-0.0017331022530329143,0.0,0.0,False,274,50,10.247211079332532
2024-07-17,price_rel_wls_ann_slope,159941.SZ,513520.SH,-0.010713541666666604,-0.01041666666666663,2.0,0.00030000000000000003,False,275,50,10.137427156466975
2024-07-18,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.016447368421052544,-0.016447368421052544,0.0,0.0,False,275,50,9.97069315718298
2024-07-19,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.014715719063545185,-0.014715719063545185,0.0,0.0,False,275,50,9.823967237813063
2024-07-22,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.01154107264086901,-0.01154107264086901,0.0,0.0,False,275,50,9.710588118299945
2024-07-23,price_rel_wls_ann_slope,513520.SH,518880.SH,0.007252678571428639,0.007554945054945028,2.0,0.00030000000000000003,False,276,50,9.78101589266151
2024-07-24,price_rel_wls_ann_slope,518880.SH,518880.SH,0.01316277345198369,0.01316277345198369,0.0,0.0,False,276,50,9.909761188986865
2024-07-25,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.025251601097895704,-0.025251601097895704,0.0,0.0,False,276,50,9.65952385246716
2024-07-26,price_rel_wls_ann_slope,518880.SH,518880.SH,0.004317627182278905,0.004317627182278905,0.0,0.0,False,276,50,9.701230075220444
2024-07-29,price_rel_wls_ann_slope,518880.SH,518880.SH,0.006915887850467373,0.006915887850467373,0.0,0.0,False,276,50,9.76832269443225
2024-07-30,price_rel_wls_ann_slope,518880.SH,518880.SH,0.0012994245405606453,0.0012994245405606453,0.0,0.0,False,276,50,9.781015892661511
2024-07-31,price_rel_wls_ann_slope,518880.SH,518880.SH,0.007786429365962189,0.007786429365962189,0.0,0.0,False,276,50,9.857175082037074
2024-08-01,price_rel_wls_ann_slope,518880.SH,518880.SH,0.008094186902134037,0.008094186902134037,0.0,0.0,False,276,50,9.93696089947814
2024-08-02,price_rel_wls_ann_slope,518880.SH,518880.SH,0.0045620437956204185,0.0045620437956204185,0.0,0.0,False,276,50,9.982293750296927
2024-08-05,price_rel_wls_ann_slope,518880.SH,CASH,-0.025395985467756566,-0.02524977293369668,1.0,0.00015000000000000001,False,277,50,9.728783563279508
2024-08-06,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,277,50,9.728783563279508
2024-08-07,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,277,50,9.728783563279508
2024-08-08,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,277,50,9.728783563279508
2024-08-09,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,277,50,9.728783563279508
2024-08-12,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,277,50,9.728783563279508
2024-08-13,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,277,50,9.728783563279508
2024-08-14,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,277,50,9.728783563279508
2024-08-15,price_rel_wls_ann_slope,CASH,CASH,0.0,0.0,0.0,0.0,False,277,50,9.728783563279508
2024-08-16,price_rel_wls_ann_slope,CASH,518880.SH,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,278,50,9.727324245745017
2024-08-19,price_rel_wls_ann_slope,518880.SH,518880.SH,0.011003117549972519,0.011003117549972519,0.0,0.0,False,278,50,9.834355137867647
2024-08-20,price_rel_wls_ann_slope,518880.SH,518880.SH,0.0,0.0,0.0,0.0,False,278,50,9.834355137867647
2024-08-21,price_rel_wls_ann_slope,518880.SH,513520.SH,0.004052040631235432,0.004353346635225908,2.0,0.00030000000000000003,False,279,50,9.874204344468286
2024-08-22,price_rel_wls_ann_slope,513520.SH,513520.SH,0.006675567423231055,0.006675567423231055,0.0,0.0,False,279,50,9.940120261320544
2024-08-23,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.006631299734747964,-0.006631299734747964,0.0,0.0,False,279,50,9.874204344468286
2024-08-26,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.004672897196261627,-0.004672897196261627,0.0,0.0,False,279,50,9.828063202671705
2024-08-27,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.0033534540576795058,-0.0033534540576795058,0.0,0.0,False,279,50,9.795105244245576
2024-08-28,price_rel_wls_ann_slope,513520.SH,513520.SH,0.004710632570659623,0.004710632570659623,0.0,0.0,False,279,50,9.841246386042158
2024-08-29,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.009377093101138656,-0.009377093101138656,0.0,0.0,False,279,50,9.748964102448996
2024-08-30,price_rel_wls_ann_slope,513520.SH,513520.SH,0.005409060175794567,0.005409060175794567,0.0,0.0,False,279,50,9.801696835930803
2024-09-02,price_rel_wls_ann_slope,513520.SH,513520.SH,-0.005379959650302579,-0.005379959650302579,0.0,0.0,False,279,50,9.748964102448998
2024-09-03,price_rel_wls_ann_slope,513520.SH,513520.SH,0.0,0.0,0.0,0.0,False,279,50,9.748964102448998
2024-09-04,price_rel_wls_ann_slope,513520.SH,CASH,-0.04273995943204878,-0.04259634888438146,1.0,0.00015000000000000001,True,280,51,9.332293772205828
2024-09-05,price_rel_wls_ann_slope,CASH,513030.SH,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,281,51,9.330893928139997
2024-09-06,price_rel_wls_ann_slope,513030.SH,513030.SH,0.0021582733812950394,0.0021582733812950394,0.0,0.0,False,281,51,9.351032548128789
2024-09-09,price_rel_wls_ann_slope,513030.SH,159985.SZ,-0.01178255563531938,-0.011486001435750182,2.0,0.00030000000000000003,False,282,51,9.240853486882779
2024-09-10,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.017329255861366022,-0.017329255861366022,0.0,0.0,False,282,51,9.08071637243119
2024-09-11,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.007261410788381717,0.007261410788381717,0.0,0.0,False,282,51,9.146655184264198
2024-09-12,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.004634397528321288,-0.004634397528321288,0.0,0.0,False,282,51,9.104265948085837
2024-09-13,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.007759958613553941,0.007759958613553941,0.0,0.0,False,282,51,9.174914675049772
2024-09-18,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.022073921971252686,0.022073921971252686,0.0,0.0,False,282,51,9.377441025679722
2024-09-19,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.02209944751381221,-0.02209944751381221,0.0,0.0,False,282,51,9.170204759918844
2024-09-20,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.0,0.0,0.0,0.0,False,282,51,9.170204759918844
2024-09-23,price_rel_wls_ann_slope,159985.SZ,159985.SZ,-0.0035952747817155073,-0.0035952747817155073,0.0,0.0,False,282,51,9.13723535400234
2024-09-24,price_rel_wls_ann_slope,159985.SZ,159985.SZ,0.013917525773196049,0.013917525773196049,0.0,0.0,False,282,51,9.264403062537426
2024-09-25,price_rel_wls_ann_slope,159985.SZ,518880.SH,-0.014022369089984776,-0.013726487036095691,2.0,0.00030000000000000003,False,283,51,9.134494183396141
2024-09-26,price_rel_wls_ann_slope,518880.SH,159915.SZ,0.001615801393728411,0.0019163763066203376,2.0,0.00030000000000000003,False,284,51,9.149253711828676
2024-09-27,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.10320284697508897,0.10320284697508897,0.0,0.0,False,284,51,10.093482742586795
2024-09-30,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.19999999999999996,0.19999999999999996,0.0,0.0,False,284,51,12.112179291104153
2024-10-08,price_rel_wls_ann_slope,159915.SZ,518880.SH,0.19946084229390681,0.19982078853046592,2.0,0.00030000000000000003,False,285,51,14.528084774522602
2024-10-09,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.012950647532376736,-0.012950647532376736,0.0,0.0,False,285,51,14.33993666928727
2024-10-10,price_rel_wls_ann_slope,518880.SH,518880.SH,0.006382978723404431,0.006382978723404431,0.0,0.0,False,285,51,14.431468179942298
2024-10-11,price_rel_wls_ann_slope,518880.SH,518880.SH,0.0110993657505285,0.0110993657505285,0.0,0.0,False,285,51,14.591648323588592
2024-10-14,price_rel_wls_ann_slope,518880.SH,518880.SH,0.010454783063251538,0.010454783063251538,0.0,0.0,False,285,51,14.744200841346968
2024-10-15,price_rel_wls_ann_slope,518880.SH,159941.SZ,-0.00029999999999996696,0.0,2.0,0.00030000000000000003,False,286,51,14.739777581094565
2024-10-16,price_rel_wls_ann_slope,159941.SZ,159941.SZ,-0.010810810810810811,-0.010810810810810811,0.0,0.0,False,286,51,14.58042863427192
2024-10-17,price_rel_wls_ann_slope,159941.SZ,159915.SZ,0.00516284153005464,0.005464480874316946,2.0,0.00030000000000000003,False,287,51,14.655705076750937
2024-10-18,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.08070175438596494,0.08070175438596494,0.0,0.0,False,287,51,15.838446188208032
2024-10-21,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.005102040816326481,0.005102040816326481,0.0,0.0,False,287,51,15.91925458712746
2024-10-22,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.00369173973234882,0.00369173973234882,0.0,0.0,False,287,51,15.978024331796135
2024-10-23,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.005977011494252782,-0.005977011494252782,0.0,0.0,False,287,51,15.882523496709538
2024-10-24,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.013876040703052595,-0.013876040703052595,0.0,0.0,False,287,51,15.662136954202008
2024-10-25,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.030018761726078758,0.030018761726078758,0.0,0.0,False,287,51,16.132294911551412
2024-10-28,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.0036429872495445936,-0.0036429872495445936,0.0,0.0,False,287,51,16.07352516688274
2024-10-29,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.024223034734917936,-0.024223034734917936,0.0,0.0,False,287,51,15.68417560845276
2024-10-30,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.01124121779859466,-0.01124121779859466,0.0,0.0,False,287,51,15.507866374446737
2024-10-31,price_rel_wls_ann_slope,159915.SZ,518880.SH,0.0049092373282801915,0.005210800568450802,2.0,0.00030000000000000003,False,288,51,15.583998170934152
2024-11-01,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.008520399803375378,-0.008520399803375378,0.0,0.0,False,288,51,15.451216275982722
2024-11-04,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.007436787307882997,-0.007436787307882997,0.0,0.0,False,288,51,15.336308866890137
2024-11-05,price_rel_wls_ann_slope,518880.SH,518880.SH,0.0,0.0,0.0,0.0,False,288,51,15.336308866890137
2024-11-06,price_rel_wls_ann_slope,518880.SH,518880.SH,-0.0019980019980020414,-0.0019980019980020414,0.0,0.0,False,288,51,15.305666891132114
2024-11-07,price_rel_wls_ann_slope,518880.SH,159915.SZ,-0.022648982315648936,-0.02235568902235563,2.0,0.00030000000000000003,False,289,51,14.95900911238565
2024-11-08,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.010407632263660038,-0.010407632263660038,0.0,0.0,False,289,51,14.8033212465152
2024-11-11,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.02936021034180558,0.02936021034180558,0.0,0.0,False,289,51,15.237949872070205
2024-11-12,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.001702852277564948,-0.001702852277564948,0.0,0.0,False,289,51,15.21200189442513
2024-11-13,price_rel_wls_ann_slope,159915.SZ,159915.SZ,0.011513859275053218,0.011513859275053218,0.0,0.0,False,289,51,15.387150743529384
2024-11-14,price_rel_wls_ann_slope,159915.SZ,159915.SZ,-0.03541315345699836,-0.03541315345699836,0.0,0.0,False,289,51,14.842243212982812
2024-11-15,price_rel_wls_ann_slope,159915.SZ,CASH,-0.03685777972027959,-0.03671328671328655,1.0,0.00015000000000000001,True,290,52,14.295191082083877
2024-11-18,price_rel_wls_ann_slope,CASH,159941.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,291,52,14.293046803421564
